unit_id,volume,kind,source_number,source_label,parent_id,printed_page,source_file,line,anchor_sha256,authority_state,review_state
ega:IV.16.10.3,IV,proposition,16.10.3,IV.16.10.3,ega:IV.16.10,IV-4:52,source_aligned/ega4-16.tex,2584,CFE094DB9992DC2850B5CED38167E5DE36477596A02E2161F67B16BFAF01A1F7,english_discovery,unreviewed
ega:IV.16.10.3:proof,IV,proof,proof,,ega:IV.16.10.3,IV-4:52,source_aligned/ega4-16.tex,2589,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.16.10.4,IV,proposition,16.10.4,IV.16.10.4,ega:IV.16.10,IV-4:52,source_aligned/ega4-16.tex,2601,83A1B42FA49D68ED65FE04C3957477F181F22F27A11F0498ED0FCBB9BFD9B913,english_discovery,unreviewed
ega:IV.16.10.4:proof,IV,proof,proof,,ega:IV.16.10.4,IV-4:52,source_aligned/ega4-16.tex,2609,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.16.10.5,IV,proposition,16.10.5,IV.16.10.5,ega:IV.16.10,IV-4:52,source_aligned/ega4-16.tex,2618,8BCF9F320426D351EFDE707DF2337CC02A1855A3FA36380DF7F5083BD7D6FBAC,english_discovery,unreviewed
ega:IV.16.10.5:proof,IV,proof,proof,,ega:IV.16.10.5,IV-4:53,source_aligned/ega4-16.tex,2624,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.16.10.6,IV,remark,16.10.6,IV.16.10.6,ega:IV.16.10,IV-4:53,source_aligned/ega4-16.tex,2631,571CF7A3046DFF097BCDD9383D181F912A7F3251FFB9065BBB8B01BE723F3040,english_discovery,unreviewed
ega:IV.16.11,IV,subsection,IV.16.11,IV.16.11,ega:section:IV.16,IV-4:53,source_aligned/ega4-16.tex,2637,2F7E6B80396E8DB4C0616AFEF054DB4DE2C2841A6AD6753D912B29243CE606D7,english_discovery,unreviewed
ega:IV.16.11.1,IV,statement,16.11.1,IV.16.11.1,ega:IV.16.11,IV-4:53,source_aligned/ega4-16.tex,2640,E48CF0AB7A5E901C426CD43E68BB7394FC8442E007BB1D71E72827712AD2D933,english_discovery,unreviewed
ega:IV.16.11.1.1,IV,subitem,16.11.1,IV.16.11.1.1,ega:IV.16.11.1,IV-4:53,source_aligned/ega4-16.tex,2644,ABF8B21C39B2DDAD6FFEC0EB8AFABDF612E7B089D2C9C703CDD1F4FA3413DBAA,english_discovery,unreviewed
ega:IV.16.11.1.2,IV,subitem,16.11.1,IV.16.11.1.2,ega:IV.16.11.1,IV-4:53,source_aligned/ega4-16.tex,2652,1F48CE8E8A4ABA3A23DD61B06F1686ABB386940077ACB314838DFFE1686B451F,english_discovery,unreviewed
ega:IV.16.11.1.3,IV,subitem,16.11.1,IV.16.11.1.3,ega:IV.16.11.1,IV-4:53,source_aligned/ega4-16.tex,2657,DAA8757D0892A8993B55AB88F686E4EC3AC8F2B5ED5937BB00BD204A65C6B5CB,english_discovery,unreviewed
ega:IV.16.11.1.4,IV,subitem,16.11.1,IV.16.11.1.4,ega:IV.16.11.1,IV-4:53,source_aligned/ega4-16.tex,2663,DF9AC1A0CD0B42563A269B734E7D3DDA941D34D448DF152FE06915D6E8F53109,english_discovery,unreviewed
ega:IV.16.11.1.5,IV,subitem,16.11.1,IV.16.11.1.5,ega:IV.16.11.1,IV-4:53,source_aligned/ega4-16.tex,2670,551B0BC99E455249DD722B992138849B126D7A7218CEB370DE61A8FD0A1A3141,english_discovery,unreviewed
ega:IV.16.11.1.6,IV,subitem,16.11.1,IV.16.11.1.6,ega:IV.16.11.1,IV-4:53,source_aligned/ega4-16.tex,2675,3A6A58270A4C602AC16527B79A84CCF007D2AF06511390C85E9B92BEBBB4073B,english_discovery,unreviewed
ega:IV.16.11.1.7,IV,subitem,16.11.1,IV.16.11.1.7,ega:IV.16.11.1,IV-4:54,source_aligned/ega4-16.tex,2687,125E96084A63145805F8A20ABBEF8D865B866F66F596F143013A548F1E6548A7,english_discovery,unreviewed
ega:IV.16.11.2,IV,theorem,16.11.2,IV.16.11.2,ega:IV.16.11,IV-4:54,source_aligned/ega4-16.tex,2694,11E80555C34C8A128B1CDCE9F69BF21B779C2CC7B8128E7632189F66C0D41CD8,english_discovery,unreviewed
ega:IV.16.11.2.1,IV,label,IV.16.11.2.1,IV.16.11.2.1,ega:IV.16.11,IV-4:54,source_aligned/ega4-16.tex,2701,4AD7231B4C59585CCDD3F975EEB60937D13EF5FEC1707F408EF99D93534234B4,english_discovery,unreviewed
ega:IV.16.11.2.2,IV,subitem,16.11.2,IV.16.11.2.2,ega:IV.16.11.2,IV-4:54,source_aligned/ega4-16.tex,2709,EFF391C5A95A921EADDC386880EAE908F104284F569E61ADD08CA5C2F84F456F,english_discovery,unreviewed
ega:IV.16.11.2:proof,IV,proof,proof,,ega:IV.16.11.2,IV-4:54,source_aligned/ega4-16.tex,2721,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.16.11.2.3,IV,label,IV.16.11.2.3,IV.16.11.2.3,ega:IV.16.11,IV-4:54,source_aligned/ega4-16.tex,2724,ABE854B085712EADAA51274951078E8F505E7B6E9BAF980A7FB9510CF82A1C80,english_discovery,unreviewed
ega:IV.16.11.3,IV,remarks,16.11.3,IV.16.11.3,ega:IV.16.11,IV-4:55,source_aligned/ega4-16.tex,2741,2B843557842DC5B1F9284AC8C0760BB032455FAEF06CEF18103D47FAEC4A84DB,english_discovery,unreviewed
ega:IV.16.12,IV,subsection,IV.16.12,IV.16.12,ega:section:IV.16,IV-4:55,source_aligned/ega4-16.tex,2757,32CBEB1B820AD12837EA6DFB4FEAE2E06F33B03D51A3BF95D1C5BF3111C17183,english_discovery,unreviewed
ega:IV.16.12.1,IV,statement,16.12.1,IV.16.12.1,ega:IV.16.12,IV-4:55,source_aligned/ega4-16.tex,2760,2DD48D1B50F036D38764BF0B687843D90E400F9A673A37BFA60BBF2E86820F07,english_discovery,unreviewed
ega:IV.16.12.2,IV,theorem,16.12.2,IV.16.12.2,ega:IV.16.12,IV-4:55,source_aligned/ega4-16.tex,2766,E00BFB12123F34F03494720CC0ABD5EEDC9390F63CCA731587DAF5F0B05B153B,english_discovery,unreviewed
ega:IV.16.12.2:proof,IV,proof,proof,,ega:IV.16.12.2,IV-4:55,source_aligned/ega4-16.tex,2771,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.16.12.3,IV,statement,16.12.3,IV.16.12.3,ega:IV.16.12,IV-4:55,source_aligned/ega4-16.tex,2781,6D284E33A5A09E2B3DEF14DA1FD6BE0EE6D0B480F5544E942C148A5C9FDED4D3,english_discovery,unreviewed
ega:section:IV.17,IV,section,section:IV.17,section:IV.17,ega:volume:IV,,source_aligned/ega4-17.tex,2,72204B1199982FBB06BFE88010B45AAA0F1614D380071D75BB5350A295765F04,english_discovery,unreviewed
ega:subsection:IV.17.1,IV,subsection,subsection:IV.17.1,subsection:IV.17.1,ega:section:IV.17,,source_aligned/ega4-17.tex,11,EAB3F3A0CF9D63B69087162F3DFD988063F4A2745A146BBA4CAA1D71703B135C,english_discovery,unreviewed
ega:IV.17.1.1,IV,definition,17.1.1,IV.17.1.1,ega:subsection:IV.17.1,,source_aligned/ega4-17.tex,14,DA798CB7AD3692FBA057437C80E03764216C36929680E736EDE9CE5AFACC8D03,english_discovery,unreviewed
ega:IV.17.1.1.1,IV,subitem,17.1.1,IV.17.1.1.1,ega:IV.17.1.1,,source_aligned/ega4-17.tex,18,B62604DC264A3AD4252F89D5D4D623F34DBBED118B23D143953F6B996F76692C,english_discovery,unreviewed
ega:IV.17.1.2,IV,remark,17.1.2,IV.17.1.2,ega:subsection:IV.17.1,,source_aligned/ega4-17.tex,30,EF0BCEC666646D025DD732FDC631B5EEE201F9A99DCB66219BDED9F5E83E0F0C,english_discovery,unreviewed
ega:IV.17.1.2.1,IV,label,IV.17.1.2.1,IV.17.1.2.1,ega:subsection:IV.17.1,IV:57,source_aligned/ega4-17.tex,54,8F658B81493BB5E83FBD4DAA789EF056291D3193846E619BC20FC9D6E8AF3AFB,english_discovery,unreviewed
ega:IV.17.1.3,IV,proposition,17.1.3,IV.17.1.3,ega:subsection:IV.17.1,IV:57,source_aligned/ega4-17.tex,68,DC0FE0C373C381518E36B590BE8F786533E6878BE40B5402C4439395907C6664,english_discovery,unreviewed
ega:IV.17.1.3:proof,IV,proof,proof,,ega:IV.17.1.3,IV:57,source_aligned/ega4-17.tex,82,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.1.4,IV,proposition,17.1.4,IV.17.1.4,ega:subsection:IV.17.1,IV:58,source_aligned/ega4-17.tex,100,5CB637CA2038BEE61001759834694EB7AB86EE1C5DED7DF30094C61398C5B3DF,english_discovery,unreviewed
ega:IV.17.1.4:proof,IV,proof,proof,,ega:IV.17.1.4,IV:58,source_aligned/ega4-17.tex,105,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.1.5,IV,corollary,17.1.5,IV.17.1.5,ega:subsection:IV.17.1,IV:58,source_aligned/ega4-17.tex,116,DB8540711D9634FB349FED57A5BF7D20314D4D9C0B924E8693278B07D3F225F1,english_discovery,unreviewed
ega:IV.17.1.5:proof,IV,proof,proof,,ega:IV.17.1.5,IV:58,source_aligned/ega4-17.tex,121,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.1.6,IV,proposition,17.1.6,IV.17.1.6,ega:subsection:IV.17.1,IV:58,source_aligned/ega4-17.tex,126,8AC61394D993CF92E23763BE3A43241367F3A4E8BEDA9A7679A5C0DF47AE3449,english_discovery,unreviewed
ega:IV.17.1.6:proof,IV,proof,proof,,ega:IV.17.1.6,IV:58,source_aligned/ega4-17.tex,136,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:subsection:IV.17.2,IV,subsection,subsection:IV.17.2,subsection:IV.17.2,ega:section:IV.17,IV:59,source_aligned/ega4-17.tex,159,571EA750EE75575E73727DF85E3411111050E743DD24A6863BBEDE5990F8C134,english_discovery,unreviewed
ega:IV.17.2.1,IV,proposition,17.2.1,IV.17.2.1,ega:subsection:IV.17.2,IV:59,source_aligned/ega4-17.tex,162,37DA685A038B1250EC07540D66F54F28CB6FA14C47821AE0F4659CEC1609CE2B,english_discovery,unreviewed
ega:IV.17.2.1:proof,IV,proof,proof,,ega:IV.17.2.1,IV:59,source_aligned/ega4-17.tex,166,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.2.2,IV,corollary,17.2.2,IV.17.2.2,ega:subsection:IV.17.2,IV:59,source_aligned/ega4-17.tex,171,24698C6A373452B124B1B7B86054889E4440C90D43166FBFDF1F8CA6419A3760,english_discovery,unreviewed
ega:IV.17.2.2:proof,IV,proof,proof,,ega:IV.17.2.2,IV:59,source_aligned/ega4-17.tex,179,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.2.3,IV,proposition,17.2.3,IV.17.2.3,ega:subsection:IV.17.2,IV:59,source_aligned/ega4-17.tex,184,674AB7F8BFB128C8E2527866AE057DE1DC6570DE99CC20C5001E119A8E0F03B5,english_discovery,unreviewed
ega:IV.17.2.3.1,IV,label,IV.17.2.3.1,IV.17.2.3.1,ega:subsection:IV.17.2,IV:59,source_aligned/ega4-17.tex,191,765F46C68B6C3F883EB764B791304BFDE7C1B42E93A83474E4748280A3285E66,english_discovery,unreviewed
ega:IV.17.2.3:proof,IV,proof,proof,,ega:IV.17.2.3,IV:60,source_aligned/ega4-17.tex,200,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.2.4,IV,corollary,17.2.4,IV.17.2.4,ega:subsection:IV.17.2,IV:60,source_aligned/ega4-17.tex,210,B5E18691EC21A9B231945AEAF46F8D9ED8BE0C0069A1163FE576EBF0CEFBA4BB,english_discovery,unreviewed
ega:IV.17.2.4:proof,IV,proof,proof,,ega:IV.17.2.4,IV:60,source_aligned/ega4-17.tex,218,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.2.5,IV,proposition,17.2.5,IV.17.2.5,ega:subsection:IV.17.2,IV:60,source_aligned/ega4-17.tex,223,5711E3187499E2E1DE9ED5EB184757FABA6C9530933F86FC132E766744F9D118,english_discovery,unreviewed
ega:IV.17.2.5.1,IV,subitem,17.2.5,IV.17.2.5.1,ega:IV.17.2.5,IV:60,source_aligned/ega4-17.tex,227,01833538AF20821512D7890F9C60845E3C8AA6EFFA00F2D254A282186A3D089C,english_discovery,unreviewed
ega:IV.17.2.5:proof,IV,proof,proof,,ega:IV.17.2.5,IV:60,source_aligned/ega4-17.tex,234,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.2.6,IV,proposition,17.2.6,IV.17.2.6,ega:subsection:IV.17.2,IV:60,source_aligned/ega4-17.tex,240,0E527270E842424B6712617E66B294C5773B852097CF0547D174948A054DA92F,english_discovery,unreviewed
ega:IV.17.2.6:proof,IV,proof,proof,,ega:IV.17.2.6,IV:60,source_aligned/ega4-17.tex,250,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:subsection:IV.17.3,IV,subsection,subsection:IV.17.3,subsection:IV.17.3,ega:section:IV.17,IV:61,source_aligned/ega4-17.tex,269,43D2004F1D00918A30E23EFA5B3E3C66FEE9415133897252BF6DCA4B3AC129DC,english_discovery,unreviewed
ega:IV.17.3.1,IV,definition,17.3.1,IV.17.3.1,ega:subsection:IV.17.3,IV:61,source_aligned/ega4-17.tex,272,10C34663C5D1B222EAFE564D5AC4866C5656FED76A315425474D398560347C08,english_discovery,unreviewed
ega:IV.17.3.2,IV,remarks,17.3.2,IV.17.3.2,ega:subsection:IV.17.3,IV:61,source_aligned/ega4-17.tex,288,F3BBB8C7EFCEEFD07C749E58FA1DF8DF0F9EA32EE75219324432AB3DEB04B2A4,english_discovery,unreviewed
ega:IV.17.3.3,IV,proposition,17.3.3,IV.17.3.3,ega:subsection:IV.17.3,IV:61,source_aligned/ega4-17.tex,304,F8E0F890D0191C12FA37629D598DEDE784B35023D7FF15B9778BC359295D65A6,english_discovery,unreviewed
ega:IV.17.3.3:proof,IV,proof,proof,,ega:IV.17.3.3,IV:62,source_aligned/ega4-17.tex,318,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.3.4,IV,proposition,17.3.4,IV.17.3.4,ega:subsection:IV.17.3,IV:62,source_aligned/ega4-17.tex,323,92CD4F13ADDC3FC545DA76A985A953A20E002FE9259BCE6DB1F2CA85D16CBD9B,english_discovery,unreviewed
ega:IV.17.3.4:proof,IV,proof,proof,,ega:IV.17.3.4,IV:62,source_aligned/ega4-17.tex,328,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.3.5,IV,corollary,17.3.5,IV.17.3.5,ega:subsection:IV.17.3,IV:62,source_aligned/ega4-17.tex,334,43358390D42729F620C479C6C8F68BC74E6F614021752DFA82B0BE82586AEB22,english_discovery,unreviewed
ega:IV.17.3.5:proof,IV,proof,proof,,ega:IV.17.3.5,IV:62,source_aligned/ega4-17.tex,339,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.3.6,IV,proposition,17.3.6,IV.17.3.6,ega:subsection:IV.17.3,IV:62,source_aligned/ega4-17.tex,344,449C8F851E71DA91A972A557EAD2B583F32D4E08FE788CD653BFE7EFB09918A0,english_discovery,unreviewed
ega:IV.17.3.6:proof,IV,proof,proof,,ega:IV.17.3.6,IV:62,source_aligned/ega4-17.tex,353,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.3.7,IV,definition,17.3.7,IV.17.3.7,ega:subsection:IV.17.3,IV:62,source_aligned/ega4-17.tex,358,AD7D992D99D7D439CE4F8D34134650854B8A6D54922FFD2575E8298D0856B53B,english_discovery,unreviewed
ega:IV.17.3.8,IV,proposition,17.3.8,IV.17.3.8,ega:subsection:IV.17.3,IV:62,source_aligned/ega4-17.tex,370,1F8D9360EC08AC87BA9D96604380EA29EA1224C6AD44A15462F42EE640AF89A3,english_discovery,unreviewed
ega:IV.17.3.8:proof,IV,proof,proof,,ega:IV.17.3.8,IV:62,source_aligned/ega4-17.tex,374,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.3.9,IV,corollary,17.3.9,IV.17.3.9,ega:subsection:IV.17.3,IV:62,source_aligned/ega4-17.tex,380,DD7357E1DD338FC56980A2759640E5EC32ED98077D65E0304D59D5CCA6E17498,english_discovery,unreviewed
ega:IV.17.3.9:proof,IV,proof,proof,,ega:IV.17.3.9,IV:62,source_aligned/ega4-17.tex,384,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:subsection:IV.17.4,IV,subsection,subsection:IV.17.4,subsection:IV.17.4,ega:section:IV.17,IV:62,source_aligned/ega4-17.tex,392,DC20E31418D8CDA862481654C3996B6E4EC75B7F6ACEE734405271126AF83D6A,english_discovery,unreviewed
ega:IV.17.4.1,IV,theorem,17.4.1,IV.17.4.1,ega:subsection:IV.17.4,IV:63,source_aligned/ega4-17.tex,397,78D2FBDB3020BA58EA1FE996D977AA41C7C258F4410969EC580958203F18950C,english_discovery,unreviewed
ega:IV.17.4.1:proof,IV,proof,proof,,ega:IV.17.4.1,IV:63,source_aligned/ega4-17.tex,413,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.4.1.1,IV,label,IV.17.4.1.1,IV.17.4.1.1,ega:subsection:IV.17.4,IV:64,source_aligned/ega4-17.tex,430,2DA303E1ACF02217E4D9E7E530B0FA5957DC9B8EAC084D91CE667900D865BEA2,english_discovery,unreviewed
ega:IV.17.4.1:diagram:xymatrix:1,IV,diagram,xymatrix:1,,ega:IV.17.4.1,IV:64,source_aligned/ega4-17.tex,431,F8A02A78227BC25F084B71B62C7C5FD4F112CE91DFEB964D9F07AA31202CAE5B,english_discovery,unreviewed
ega:IV.17.4.1.2,IV,remark,17.4.1.2,IV.17.4.1.2,ega:subsection:IV.17.4,IV:65,source_aligned/ega4-17.tex,458,76408AF97CE612BC4FD575F2832756922370BF5EA054F4B591FF13532B47D512,english_discovery,unreviewed
ega:IV.17.4.2,IV,corollary,17.4.2,IV.17.4.2,ega:subsection:IV.17.4,IV:65,source_aligned/ega4-17.tex,466,38ECC3C97B72DE9F3EE26B67305FBF85481796A8DA8FC9902073C8BB62B628E9,english_discovery,unreviewed
ega:IV.17.4.3,IV,corollary,17.4.3,IV.17.4.3,ega:subsection:IV.17.4,IV:65,source_aligned/ega4-17.tex,481,E87BDC00D30582DFE138CE0F2BA34928E0F2F8958AA702A5A905C54A73ED2FAB,english_discovery,unreviewed
ega:IV.17.4.3:proof,IV,proof,proof,,ega:IV.17.4.3,IV:65,source_aligned/ega4-17.tex,485,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.4.4,IV,proposition,17.4.4,IV.17.4.4,ega:subsection:IV.17.4,IV:65,source_aligned/ega4-17.tex,490,A0A04DF99FEE07CDCAB8E85B2E7E2EAFC7CD70F8F044EECAD153729CCD8378AF,english_discovery,unreviewed
ega:IV.17.4.4:proof,IV,proof,proof,,ega:IV.17.4.4,IV:65,source_aligned/ega4-17.tex,504,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.4.5,IV,statement,17.4.5,IV.17.4.5,ega:subsection:IV.17.4,IV:66,source_aligned/ega4-17.tex,520,FCA9FA7050CAF84F497AC7A9E5EAD78A4956EFFD01B9D639B20CB8B065FE1932,english_discovery,unreviewed
ega:IV.17.4.6,IV,proposition,17.4.6,IV.17.4.6,ega:subsection:IV.17.4,IV:66,source_aligned/ega4-17.tex,526,F3D5D201F24B0C783EF2703994D9F417E77FC4BC07E2FB87D66CDC298A7DFD5A,english_discovery,unreviewed
ega:IV.17.4.6:proof,IV,proof,proof,,ega:IV.17.4.6,IV:66,source_aligned/ega4-17.tex,531,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.4.7,IV,corollary,17.4.7,IV.17.4.7,ega:subsection:IV.17.4,IV:66,source_aligned/ega4-17.tex,537,788AA474A45AE008799B276F1A5CEE9DD83D00A2DF3B4A75BA4A0D00100A4EAF,english_discovery,unreviewed
ega:IV.17.4.8,IV,corollary,17.4.8,IV.17.4.8,ega:subsection:IV.17.4,IV:66,source_aligned/ega4-17.tex,547,DA140981A647C74E37E97AEB0667B6432D5E7DB31584CF9806B8CFF0BD69E4BE,english_discovery,unreviewed
ega:IV.17.4.8:proof,IV,proof,proof,,ega:IV.17.4.8,IV:66,source_aligned/ega4-17.tex,555,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.4.9,IV,proposition,17.4.9,IV.17.4.9,ega:subsection:IV.17.4,IV:66,source_aligned/ega4-17.tex,563,57549D4AA14A3D0A8567BF5EDDC0D806FB10674672BBE8CCCAA971302B2657F3,english_discovery,unreviewed
ega:IV.17.4.9:proof,IV,proof,proof,,ega:IV.17.4.9,IV:66,source_aligned/ega4-17.tex,569,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.4.10,IV,remark,17.4.10,IV.17.4.10,ega:subsection:IV.17.4,IV:66,source_aligned/ega4-17.tex,575,B19108565BDF0B770664764EFD31E5DDA176A9888F35AEDDD4CA4D6E2F7312E7,english_discovery,unreviewed
ega:subsection:IV.17.5,IV,subsection,subsection:IV.17.5,subsection:IV.17.5,ega:section:IV.17,IV:66,source_aligned/ega4-17.tex,580,1172EA90A24C218319882568BC9A1B885CBC7CE6032243CE553BAB2ADF92C40B,english_discovery,unreviewed
ega:IV.17.5.1,IV,theorem,17.5.1,IV.17.5.1,ega:subsection:IV.17.5,IV:67,source_aligned/ega4-17.tex,585,E8BB3059C31A76867072CE5B1C914634B5F33BC0E162C667DF4F724DACEAAF49,english_discovery,unreviewed
ega:IV.17.5.1:proof,IV,proof,proof,,ega:IV.17.5.1,IV:67,source_aligned/ega4-17.tex,596,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.5.1.1,IV,label,IV.17.5.1.1,IV.17.5.1.1,ega:subsection:IV.17.5,IV:67,source_aligned/ega4-17.tex,607,D186BE402BFD13F3170BE6389590BEDFA40A6215F05ED0902FC34C1B45CA85E8,english_discovery,unreviewed
ega:IV.17.5.1.2,IV,label,IV.17.5.1.2,IV.17.5.1.2,ega:subsection:IV.17.5,IV:68,source_aligned/ega4-17.tex,635,D8A44EB38CA6F64F3A3DB929002F0EB2B0974D73840BD08A4C21A8208CDA4CF8,english_discovery,unreviewed
ega:IV.17.5.2,IV,corollary,17.5.2,IV.17.5.2,ega:subsection:IV.17.5,IV:68,source_aligned/ega4-17.tex,646,AA11DABCB1F1CF44F84B726A8BFCD4E33D9EAB0AF45EA8E3EA06301CB1C80F4F,english_discovery,unreviewed
ega:IV.17.5.3,IV,proposition,17.5.3,IV.17.5.3,ega:subsection:IV.17.5,IV:68,source_aligned/ega4-17.tex,654,D3331282DBC069DD7A645BBEA613D57DE5D952DD21B6AB127C24BCCB5E8E6C78,english_discovery,unreviewed
ega:IV.17.5.3:proof,IV,proof,proof,,ega:IV.17.5.3,IV:69,source_aligned/ega4-17.tex,671,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.5.4,IV,remark,17.5.4,IV.17.5.4,ega:subsection:IV.17.5,IV:69,source_aligned/ega4-17.tex,680,417ACFD562E27693E40204B8990706DFBA9EAD775D8B7B70149E6E2BACC890A3,english_discovery,unreviewed
ega:IV.17.5.5,IV,proposition,17.5.5,IV.17.5.5,ega:subsection:IV.17.5,IV:69,source_aligned/ega4-17.tex,686,D9566E0F38995699282D40C15DCCDB4562BC53C6F3735D513118BA7638506693,english_discovery,unreviewed
ega:IV.17.5.5:proof,IV,proof,proof,,ega:IV.17.5.5,IV:69,source_aligned/ega4-17.tex,692,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.5.6,IV,corollary,17.5.6,IV.17.5.6,ega:subsection:IV.17.5,IV:69,source_aligned/ega4-17.tex,699,BAE7FC386FDF4610FF12B6A23363F00501D8BC8B49A1DCFE2BB1914678DA5AF3,english_discovery,unreviewed
ega:IV.17.5.7,IV,proposition,17.5.7,IV.17.5.7,ega:subsection:IV.17.5,IV:69,source_aligned/ega4-17.tex,708,60AE72B28C30AA0409C3B514DFF51D24F30A258BE9F1081EEC3E1A43D79774EB,english_discovery,unreviewed
ega:IV.17.5.8,IV,proposition,17.5.8,IV.17.5.8,ega:subsection:IV.17.5,IV:69,source_aligned/ega4-17.tex,716,B7A6B4064E255AC78CA35304D962E06C25513E0797AACF2E4A4299F3E1D28780,english_discovery,unreviewed
ega:subsection:IV.17.6,IV,subsection,subsection:IV.17.6,subsection:IV.17.6,ega:section:IV.17,IV:69,source_aligned/ega4-17.tex,731,25830E35DB82381F77EDDCF733AB98157A748B5426CDC4A4E3F482E8B493B7DE,english_discovery,unreviewed
ega:IV.17.6.1,IV,theorem,17.6.1,IV.17.6.1,ega:subsection:IV.17.6,IV:70,source_aligned/ega4-17.tex,736,8C34F8073DB653D6FB108C60B965F5BA19BEF5D62340F68AFE606451FDBFFE1D,english_discovery,unreviewed
ega:IV.17.6.1:proof,IV,proof,proof,,ega:IV.17.6.1,IV:70,source_aligned/ega4-17.tex,749,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.6.2,IV,corollary,17.6.2,IV.17.6.2,ega:subsection:IV.17.6,IV:71,source_aligned/ega4-17.tex,765,8AAF748E6466F0C138EFA7C75E5B254E46C3D6C6F08D9F5BCF1360905D3F137A,english_discovery,unreviewed
ega:IV.17.6.2:proof,IV,proof,proof,,ega:IV.17.6.2,IV:71,source_aligned/ega4-17.tex,778,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:IV.17.6.3,IV,proposition,17.6.3,IV.17.6.3,ega:subsection:IV.17.6,IV:71,source_aligned/ega4-17.tex,791,154D9174AD0BC350743AF81F10D8193467460A79EFB88E18A3B822B10BDD6F26,english_discovery,unreviewed
ega:IV.17.6.3:proof,IV,proof,proof,,ega:IV.17.6.3,IV:71,source_aligned/ega4-17.tex,805,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
